"url","tweet_id","reply_id","where_matched","container","tweet_text","tweet_author_handle","tweet_author_name","retweets","replies","likes","reply_author_handle","reply_author_name","reply_text","reply_bot_score","fake_reason"
"https://x.com/GuillermoRocaf1/status/1979992705565372549","1979992705565372549","1980041401363833206","reply","replies","#URGENT: the RIGGING METHOD used by INDRA in Spain is the ANGOLAN METHOD, according to the 2008 European Parliament electoral mission report (see report in link and excerpt) consisting of: -Total absence of transparency in the vote tabulation processes by INDRA -Total absence of observers and political party representatives in the entry of electoral results into INDRA's computer systems -Absence of manual tabulation of results -Absence of publication of results segregated by polling stations (tables and schools) which prevents cross-checking the results cooked up by INDRA Are we facing a Systematization of the #RIGGING method? Solutions to the problem: -Perform manual tabulations by table and polling station and make them public -Transmit on television the tabulation processes both manual and automatic -Automatically publish all tabulations segregated by polling stations (tables and schools) to allow cross-checks between manual and computer counts by any person -Allow total transparency in the computer processes that are carried out -Prohibit INDRA from carrying out any electoral process in Spain or outside of it","GuillermoRocaf1","Guillermo Rocafort","419","14","567","LletroSergi","sergi garcia alvarez","Pucherazo socialista ya está más que preparado","0.0","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979505573986267238","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","obnibium","jose perez","Hola ! Y que se puede hacer, para evitar el fraude?","0.0","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979510063300579397","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","laquefaltaba10","La que faltaba","EH AQUÍ LA SOLUCIÓN PARA EL ""PROBLEMA"" DEL SUPUESTO FRAUDE ELECTORAL Como los del PSOE tienen un problema para cada solución, aquí va una que no les va a gustar: Voto con código de seguimiento Cadena de custodia auditada Escrutinio voto a voto Control ciudadano","0.2","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979811948758970779","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","jfsj1964","Jafasa","Hay que ser muy tarado para hablar de pucherazo cuando tu partido ""ganó"" las elecciones. Puede ser que amañaran los votos para que Feijóo ganará sabiendo que no sería presidente porque no quiere? ""Reflexiones taradas"", escribe un libro","0.2","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979831010847342923","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","Angelessanrroma","San Román","Cuidadito con el voto en las zonas rurales muy deshabitadas ,no hay ningún control ,hay personas que llevan los votos de ancianos en su propio coche pucherazo total.","0.0","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979777317049401821","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","lolaandaluza","Lola Andaluza","Pucherazo electoral Cuando la oposición pp-vox denunciara a indra y pedirá medidas para que Indra no participe en las elecciones","0.0","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979742367482790331","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","laranarene7933","Sergio","Voto por correo = Fraude Voto electrónico = Fraude Indra = Fraude Smarmatic = Fraude PSOE = Fraude PP = Fraude.","0.2","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979763090771296559","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","LletroSergi","sergi garcia alvarez","Pucherazo","0.0","fake_regex"
"https://x.com/laquefaltaba10/status/1979497091610108387","1979497091610108387","1979956241716646183","reply","replies","MAIL-IN VOTING: THE BACKDOOR TO ELECTION FRAUD Rocafort says it clearly: mail-in voting in Spain doesn't measure up to Europe. Neither secure, nor neutral, nor verifiable. Correos, in the hands of the PSOE. The Fixer at the helm. And you thinking you were voting freely. Vote buying, impersonations, and a system tailored to whoever's in charge. https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ... @GuillermoRocaf1 @El_Distrito @Espanaesnuestra","laquefaltaba10","La que faltaba","1245","64","2009","Bok3Ron84","Bo₭3ЯꝋꞥVR®","the back door of the pucherazo says ...... when you have to vote and you're on vacation or away, see if it would bother you if they forced you to go to school to vote .......","0.4","fake_regex"
"https://x.com/SamV1543906/status/1976318179506032698","1976318179506032698","1976665343943942228","reply","replies","United for electoral fraud. In 2026 the trap returns and plays","SamV1543906","Sam X","655","54","896","8qhpq5cyxg","Eugenio Parra","Si hacen fraude electoral,los colocamos en el escaneo público, con sus agravantes.","0.0","fake_regex"
"https://x.com/SamV1543906/status/1976318179506032698","1976318179506032698","1976440873736093967","reply","replies","United for electoral fraud. In 2026 the trap returns and plays","SamV1543906","Sam X","655","54","896","Hernand09064134","Hernando","Claro bandidos petristas como ya saben que están perdidos entonces ya están manifestando que es fraude electoral, pero les digo petristas vayan alistando las maletas","0.6000000000000001","fake_regex"
"https://x.com/AndVilla1/status/1979217185986765154","1979217185986765154","1979274784501305530","reply","replies","“Democratically elected governments” Hahahahahaha... The CNE has been violating the law for 446 days by refusing to publish the detailed results. They only read an impossible-to-audit napkin. That’s the depraved level of fraud from Chavismo. Everything that happens will be solely and exclusively because the dictatorship decided to steal the proven victory of President-elect Edmundo González. https:// resultadosconvzla.com","AndVilla1","Andrés Villavicencio","308","18","1098","Angelh49","Angel","Democráticamente ganó Edmundo González Urrutia, esa gente que ostentan posición de poder son ilegales que hicieron fraude, seguido de golpe de estado","0.2","fake_regex"
"https://x.com/AndVilla1/status/1979217185986765154","1979217185986765154","1979356343070052401","reply","replies","“Democratically elected governments” Hahahahahaha... The CNE has been violating the law for 446 days by refusing to publish the detailed results. They only read an impossible-to-audit napkin. That’s the depraved level of fraud from Chavismo. Everything that happens will be solely and exclusively because the dictatorship decided to steal the proven victory of President-elect Edmundo González. https:// resultadosconvzla.com","AndVilla1","Andrés Villavicencio","308","18","1098","aniscartujopapi","Venezuelan Badness Sr メ0","Te quedas corto hermano, el chavismo lleva haciendo fraude electoral desde que está en el poder","0.2","fake_regex"
"https://x.com/Franxuh_/status/1979522438124732923","1979522438124732923","","tweet","tweet","FRAUDE ELECTORAL","Franxuh_","franxuh","653","83","1536","","","","","fake_regex"
"https://x.com/Franxuh_/status/1979522438124732923","1979522438124732923","1979868489365197299","reply","replies","FRAUDE ELECTORAL","Franxuh_","franxuh","653","83","1536","JuanjoDemocrata","Juanjo Demócrata","Lo de Fraude en Venezuela lo llevan utilizando desde hace 25 años","0.0","fake_regex"
"https://x.com/Franxuh_/status/1979522438124732923","1979522438124732923","1979879444425871689","reply","replies","FRAUDE ELECTORAL","Franxuh_","franxuh","653","83","1536","Boira__","Boira","El fraude en España me lo puedes documentar?","0.0","fake_regex"
"https://x.com/GuillermoRocaf1/status/1979843115704779037","1979843115704779037","1980025905842970953","reply","replies","HIGH RISK OF BALLOT BOX STUFFING BY INDRA ACCORDING TO THE MINISTRY OF FOREIGN AFFAIRS According to the ELECTORAL OBSERVATION GUIDE of the Spanish Ministry of Foreign Affairs, the HIGH RISK OF BALLOT BOX STUFFING by INDRA in the Spanish elections occurs during the COMPUTATION / AGGREGATION of the votes in its computer system This process in Spain is NOT observed by national and international observers in a complete manner nor is it audited, with INDRA's provisional scrutiny being approved just a few minutes after the polling stations are closed. NOTE that the GUIDE states that this computation / aggregation process would last all night (that's why it warns observers that they will be working very late into the night) The GUIDE is unequivocal; it is here where there is a very high risk of manipulation and falsification of the results, because moreover the electoral MINUTES in Spain are NOT published immediately, preventing the search for differences and inconsistencies between those minutes from the polling stations and electoral boards and INDRA's provisional scrutiny The context is one of HIGH RISK OF BALLOT BOX STUFFING due to the absence of control over INDRA's functions, a company controlled by the @PSOE of @sanchezcastejon Is there still anyone in Spain who believes that BALLOT BOX STUFFING is impossible?","GuillermoRocaf1","Guillermo Rocafort","485","17","642","AntonioRuizAlb1","AralbaR+C","No existe riesgo alguno de pucherazo. El pucherazo ha estado asegurado desde el primer día de ésta ilusión de democracia. No es de ahora.","0.2","fake_regex"
"https://x.com/QuotesforGoal/status/1978990568395972816","1978990568395972816","1979197673870709061","reply","replies","""Socialism has been the greatest intellectual fraud of the 20th century"" Mario Vargas Llosa","QuotesforGoal","Libertario","3956","487","12370","marccbg","Marc_itos","Hablando de fraude...","0.0","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978014341627527635","1978014341627527635","","tweet","tweet","Hola Marlaska @interiorgob YOU MUST MAKE PUBLIC - The AUDIT REPORTS of the 2023 Elections. - The Crashes of the SCRUTINY website. - The INCIDENTS, the DRILLS and the TESTS of the Contingency Plan for said Elections. The #PUCHERAZO of INDRA","GuillermoRocaf1","Guillermo Rocafort","2147","44","3514","","","","","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978014341627527635","1978014341627527635","1978048288546021859","reply","replies","Hola Marlaska @interiorgob YOU MUST MAKE PUBLIC - The AUDIT REPORTS of the 2023 Elections. - The Crashes of the SCRUTINY website. - The INCIDENTS, the DRILLS and the TESTS of the Contingency Plan for said Elections. The #PUCHERAZO of INDRA","GuillermoRocaf1","Guillermo Rocafort","2147","44","3514","GuillermoRocaf1","Guillermo Rocafort","They know about the PUCHERAZO and do nothing about it","0.2","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978014341627527635","1978014341627527635","1978167055049203846","reply","replies","Hola Marlaska @interiorgob YOU MUST MAKE PUBLIC - The AUDIT REPORTS of the 2023 Elections. - The Crashes of the SCRUTINY website. - The INCIDENTS, the DRILLS and the TESTS of the Contingency Plan for said Elections. The #PUCHERAZO of INDRA","GuillermoRocaf1","Guillermo Rocafort","2147","44","3514","El_As_del_legon","Jolín","Lo malo es que la oposición se tragó el pucherazo sin rechistar.","0.0","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978014341627527635","1978014341627527635","1978167140705341813","reply","replies","Hola Marlaska @interiorgob YOU MUST MAKE PUBLIC - The AUDIT REPORTS of the 2023 Elections. - The Crashes of the SCRUTINY website. - The INCIDENTS, the DRILLS and the TESTS of the Contingency Plan for said Elections. The #PUCHERAZO of INDRA","GuillermoRocaf1","Guillermo Rocafort","2147","44","3514","jaeg1970","Juan Antonio","Que manera de hacer pucherazo cuando pierdes en votantes las elecciones . Si es que cuando un tonto pilla una linde","0.2","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978014341627527635","1978014341627527635","1978060035101003853","reply","replies","Hola Marlaska @interiorgob YOU MUST MAKE PUBLIC - The AUDIT REPORTS of the 2023 Elections. - The Crashes of the SCRUTINY website. - The INCIDENTS, the DRILLS and the TESTS of the Contingency Plan for said Elections. The #PUCHERAZO of INDRA","GuillermoRocaf1","Guillermo Rocafort","2147","44","3514","Antonio52021598","Antonio Hdez","cuando INDRA dio la victoria a Rajoy ahi no hubo pucherazo?","0.6000000000000001","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978014341627527635","1978014341627527635","1978195114812997964","reply","replies","Hola Marlaska @interiorgob YOU MUST MAKE PUBLIC - The AUDIT REPORTS of the 2023 Elections. - The Crashes of the SCRUTINY website. - The INCIDENTS, the DRILLS and the TESTS of the Contingency Plan for said Elections. The #PUCHERAZO of INDRA","GuillermoRocaf1","Guillermo Rocafort","2147","44","3514","wangtunfrito","Ciudadano Krítico","Bien hecho Guillermo. Fue un fraude y quieren repetirlo pero a lo grande.","0.0","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978014341627527635","1978014341627527635","1978161195291984233","reply","replies","Hola Marlaska @interiorgob YOU MUST MAKE PUBLIC - The AUDIT REPORTS of the 2023 Elections. - The Crashes of the SCRUTINY website. - The INCIDENTS, the DRILLS and the TESTS of the Contingency Plan for said Elections. The #PUCHERAZO of INDRA","GuillermoRocaf1","Guillermo Rocafort","2147","44","3514","lydiapanter","Lydia Martín","¿Que pucherazo ? Las elecciones las ganó el PP y fue incapaz de formar gobierno , gobierna en 13 Comunidades autónomas (algunas con VOX) ¿fueron ellos los que hicieron el pucherazo?","0.0","fake_regex"
"https://x.com/GuillermoRocaf1/status/1978749981193290107","1978749981193290107","1979085999725486231","reply","replies","#ALERT SHOCKER: MAIL-IN VOTING IN SPAIN SHOULD BE BANNED ACCORDING TO EUROPEAN REGULATIONS DUE TO FRAUD RISK Spain is failing to comply with the Recommendations on MAIL-IN VOTING included in the Code of Good Electoral Practices of the Venice Commission. SEE Mail-in voting should only be authorized if it were SAFE AND RELIABLE, which DOES NOT happen in Spain because: - The @PSOE has occupied the executive positions at @CORREOS to manipulate their votes, as we know with Leire the Plumber, proxy of Correos in the management of Mail-in Voting, and the President of Correos, chosen for the position due to his friendship with @sanchezcastejon - There have already been many cases of mail-in vote buying at the hands of the @PSOE (for example, Melilla) - The secure identification system in mail-in voting has not worked well in Spain - Pedro Sánchez has suspiciously promoted mail-in voting over in-person voting The existence of MAIL FRAUD in Spain is evident, so this voting method should be eliminated, in accordance with European regulations","GuillermoRocaf1","Guillermo Rocafort","419","15","617","MaraOjiplatica","LaMara","The pucherazo is always or only when the PSOE wins. In the last general elections, the PP got a higher number of votes. I understand that you are accusing the PP of electoral fraud.","0.0","fake_regex"
"https://x.com/TugoNews/status/1979920880986710146","1979920880986710146","1979978715380457706","reply","replies","ELECTORAL FRAUD Milei prepared the biggest electoral fraud in recent times, to be able to show Trump that he ""won"", the government wants to alter the scrutiny and count the votes of Peronism SEPARATELY to make it seem like we got a lower percentage","TugoNews","TUGO News","997","577","3289","mazito95","Maxi","Eso no es fraude pelotudo, hubieran presentado el mismo sello en todos lados","0.2","fake_regex"
"https://x.com/TugoNews/status/1979920880986710146","1979920880986710146","1979924958949134339","reply","replies","ELECTORAL FRAUD Milei prepared the biggest electoral fraud in recent times, to be able to show Trump that he ""won"", the government wants to alter the scrutiny and count the votes of Peronism SEPARATELY to make it seem like we got a lower percentage","TugoNews","TUGO News","997","577","3289","donabrahan3","Donabrahan3","El fraude está en marcha ,ministerio de capital humano, maneja 3.000.000 de planes sociale que le sacaron a los piqueteros , están obligados a ir a votar sacarle una foto a la boleta y mandarla a un whatsap con el número de documento de no hacerlo les sacan los $600.000 del plan","0.2","fake_regex"
"https://x.com/TugoNews/status/1979920880986710146","1979920880986710146","1980003562080841763","reply","replies","ELECTORAL FRAUD Milei prepared the biggest electoral fraud in recent times, to be able to show Trump that he ""won"", the government wants to alter the scrutiny and count the votes of Peronism SEPARATELY to make it seem like we got a lower percentage","TugoNews","TUGO News","997","577","3289","Fereze","Fer","Halemos de fraude","0.0","fake_regex"
"https://x.com/TugoNews/status/1979920880986710146","1979920880986710146","1979965712614461829","reply","replies","ELECTORAL FRAUD Milei prepared the biggest electoral fraud in recent times, to be able to show Trump that he ""won"", the government wants to alter the scrutiny and count the votes of Peronism SEPARATELY to make it seem like we got a lower percentage","TugoNews","TUGO News","997","577","3289","FedericoGrau4","Federico Grau","Con esa Lógica que le cuenten a la Libertad Avanza los Votos de López Murphy, Talerico, Los Radicales, Republicanos y todos los antiperonistas para que no sea ""Fraude""","0.2","fake_regex"
"https://x.com/TugoNews/status/1979920880986710146","1979920880986710146","1980030960910422452","reply","replies","ELECTORAL FRAUD Milei prepared the biggest electoral fraud in recent times, to be able to show Trump that he ""won"", the government wants to alter the scrutiny and count the votes of Peronism SEPARATELY to make it seem like we got a lower percentage","TugoNews","TUGO News","997","577","3289","fabril","Latronizio","Jajaja Esa foto es del simulacro de escrutinio que se hizo la semana pasada para los apoderados y responsables técnicos de los partidos. Mira de lo que te tenés que agarrar para decir que hay fraude. Y la cantidad de Kukas que se la creyeron... Mamita...","0.0","fake_regex"
"https://x.com/TugoNews/status/1979920880986710146","1979920880986710146","1980037182758006984","reply","replies","ELECTORAL FRAUD Milei prepared the biggest electoral fraud in recent times, to be able to show Trump that he ""won"", the government wants to alter the scrutiny and count the votes of Peronism SEPARATELY to make it seem like we got a lower percentage","TugoNews","TUGO News","997","577","3289","verew13","Vere W","Eso no es fraude. En todo caso seria presenter información de manera sesgada. Fraude es que voten los muertos o roben boletas. Etc etc","0.2","fake_regex"
"https://x.com/TugoNews/status/1979920880986710146","1979920880986710146","1979992190295196000","reply","replies","ELECTORAL FRAUD Milei prepared the biggest electoral fraud in recent times, to be able to show Trump that he ""won"", the government wants to alter the scrutiny and count the votes of Peronism SEPARATELY to make it seem like we got a lower percentage","TugoNews","TUGO News","997","577","3289","diglossos","Adrian Olguin","Fraude, cómo la foto editada?","0.0","fake_regex"
"https://x.com/AdrianaVeterin/status/1979678282309394613","1979678282309394613","1979977509790744654","reply","replies","CYNICAL MOTHERFUCKER The one who fills buses with tamales and roast pig for his events, and whose government buys votes in Congress with bribes, now asks the Police to prevent the buying of votes. The shamelessness of this bullshit-talker has no limits.","AdrianaVeterin","Adriana Martinez","537","41","1199","vania96590847","Edu.car","La compra de votos solo es potestad de Petro","0.6000000000000001","fake_regex"
"https://x.com/BetaniaTv/status/1978786461064589490","1978786461064589490","1978845337994362970","reply","replies","POSTAL VOTE SCANDAL Postal voting in Spain should be prohibited according to European regulations, due to the risk of fraud. Spain breaches the Code of Good Practices in Electoral Matters of the Venice Commission, which only allows postal voting if it is secure and verifiable, and here it is not. - Correos is overrun by the PSOE: Leire “the Plumber” and the president, a friend of Sánchez, at the helm. - Cases of vote buying: Melilla, for example. - Failed identification in the postal system. - Sánchez, promoting postal voting as if it were salvation. Source | @GuillermoRocaf1","BetaniaTv","Betania","1358","84","2341","BetaniaTv","Betania","Como dice Guillermo Rocafort es un fraude multifactorial","0.0","fake_regex"
"https://x.com/BetaniaTv/status/1978786461064589490","1978786461064589490","1978857662658781454","reply","replies","POSTAL VOTE SCANDAL Postal voting in Spain should be prohibited according to European regulations, due to the risk of fraud. Spain breaches the Code of Good Practices in Electoral Matters of the Venice Commission, which only allows postal voting if it is secure and verifiable, and here it is not. - Correos is overrun by the PSOE: Leire “the Plumber” and the president, a friend of Sánchez, at the helm. - Cases of vote buying: Melilla, for example. - Failed identification in the postal system. - Sánchez, promoting postal voting as if it were salvation. Source | @GuillermoRocaf1","BetaniaTv","Betania","1358","84","2341","BetaniaTv","Betania","Hay muchos, es un pucherazo multifactorial","0.0","fake_regex"
"https://x.com/BetaniaTv/status/1978786461064589490","1978786461064589490","1978844696777515235","reply","replies","POSTAL VOTE SCANDAL Postal voting in Spain should be prohibited according to European regulations, due to the risk of fraud. Spain breaches the Code of Good Practices in Electoral Matters of the Venice Commission, which only allows postal voting if it is secure and verifiable, and here it is not. - Correos is overrun by the PSOE: Leire “the Plumber” and the president, a friend of Sánchez, at the helm. - Cases of vote buying: Melilla, for example. - Failed identification in the postal system. - Sánchez, promoting postal voting as if it were salvation. Source | @GuillermoRocaf1","BetaniaTv","Betania","1358","84","2341","BetaniaTv","Betania","Sí, ayudando al pucherazo","0.0","fake_regex"
"https://x.com/BetaniaTv/status/1978786461064589490","1978786461064589490","1978858479956664700","reply","replies","POSTAL VOTE SCANDAL Postal voting in Spain should be prohibited according to European regulations, due to the risk of fraud. Spain breaches the Code of Good Practices in Electoral Matters of the Venice Commission, which only allows postal voting if it is secure and verifiable, and here it is not. - Correos is overrun by the PSOE: Leire “the Plumber” and the president, a friend of Sánchez, at the helm. - Cases of vote buying: Melilla, for example. - Failed identification in the postal system. - Sánchez, promoting postal voting as if it were salvation. Source | @GuillermoRocaf1","BetaniaTv","Betania","1358","84","2341","BetaniaTv","Betania","Exacto, eso es la planificación del pucherazo","0.0","fake_regex"
"https://x.com/BetaniaTv/status/1978786461064589490","1978786461064589490","1978874231091007880","reply","replies","POSTAL VOTE SCANDAL Postal voting in Spain should be prohibited according to European regulations, due to the risk of fraud. Spain breaches the Code of Good Practices in Electoral Matters of the Venice Commission, which only allows postal voting if it is secure and verifiable, and here it is not. - Correos is overrun by the PSOE: Leire “the Plumber” and the president, a friend of Sánchez, at the helm. - Cases of vote buying: Melilla, for example. - Failed identification in the postal system. - Sánchez, promoting postal voting as if it were salvation. Source | @GuillermoRocaf1","BetaniaTv","Betania","1358","84","2341","algabahd","Algaba Haldon Duran","Pues blanco y en botella. Pucherazo por correo.","0.0","fake_regex"
"https://x.com/BetaniaTv/status/1978786461064589490","1978786461064589490","1979632363966763167","reply","replies","POSTAL VOTE SCANDAL Postal voting in Spain should be prohibited according to European regulations, due to the risk of fraud. Spain breaches the Code of Good Practices in Electoral Matters of the Venice Commission, which only allows postal voting if it is secure and verifiable, and here it is not. - Correos is overrun by the PSOE: Leire “the Plumber” and the president, a friend of Sánchez, at the helm. - Cases of vote buying: Melilla, for example. - Failed identification in the postal system. - Sánchez, promoting postal voting as if it were salvation. Source | @GuillermoRocaf1","BetaniaTv","Betania","1358","84","2341","DiazPerez51914","Andres Diaz Perez","Pues entonces el pucherazo lo dio el PP.","0.6000000000000001","fake_regex"
"https://x.com/Pedrovalen53941/status/1977425514861146388","1977425514861146388","1978145244886523981","reply","replies","Gino Lorenzini exposes the fraud of Franco Parisi with the Servel funds.","Pedrovalen53941","Pedro Valencia","1132","58","1592","tthoro_veloz","la jara los cago con retiros y despues los robo lo","Cuál fraude? 13 palo es fraude? Lorenzini salió mucho ante de pdg","0.0","fake_regex"
"https://x.com/GuillermoRocaf1/status/1979493915360215446","","","tweet","tweet","Magnificent article by @el_distrito that analyzes my COMPLAINT about the RISKS of MAIL-IN VOTING in Spain and the need to eliminate this possibility of #PUCHERAZO https:// eldistrito.es/guillermo-roca fort-denuncia-voto-por-correo-en-espana-vulnera-normativa-europea-pone-riesgo-democracia/ ...","GuillermoRocaf1","Guillermo Rocafort","321","11","535","","","","","fake_regex"
